variant,base_sequence,object_id,episode,frames,auc_percent,b1_auc_percent,failure_1cm_percent,failure_2cm_percent,both_candidates_bad_percent,ordinary_policy_ms,measured_cached_path_ms,runtime_scope,observer_ms,observer_restarts,relocalization_calls,relocalization_generated,relocalization_used,relocalization_total_ms,uncertain_percent,quality_diagnostic_ms,recovery_transition_ms,sam2_cache_hits
full,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_occ40,1308,96.83597971059746,96.84745907987498,0.0,0.0,0.0,13.727602066859513,13.727602066859513,cached_masks_excludes_sam2_preprocessing_not_online_fps,0.0,0,0,0,0,0.0,0.0,10.7671527522374,,0
full,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_occ60,1308,17.527466304224713,17.53542533359047,91.13149847094802,90.06116207951071,90.90214067278288,20.545939044081337,20.545939044081337,cached_masks_excludes_sam2_preprocessing_not_online_fps,0.0,0,0,0,0,0.0,0.0,16.122477039387192,,0
full,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_drop60,1308,5.072848077435234,0.8465652196539047,97.70642201834863,96.3302752293578,97.32415902140673,79.02582867285953,112.4727354535907,cached_masks_excludes_sam2_preprocessing_not_online_fps,54.153862350195965,8,8,8,8,43883.72749648988,0.0,19.788951035560498,,0
simple,cracker_box_reorient,003_cracker_box,cracker_box_reorient_clean,375,78.66986986986986,53.83076409743076,32.266666666666666,24.266666666666666,37.86666666666667,22.35940894073755,345.5994993771116,cached_masks_excludes_sam2_preprocessing_not_online_fps,55.37441881249348,34,34,34,34,107381.26846961677,31.733333333333334,17.581434480845928,,0
simple,cracker_box_reorient,003_cracker_box,cracker_box_reorient_black10,375,81.34788121454787,53.43890557223891,27.73333333333333,19.733333333333334,36.53333333333333,75.20318110896783,434.88379787653685,cached_masks_excludes_sam2_preprocessing_not_online_fps,68.37291931609313,45,44,44,44,108892.69558992237,31.2,19.11260575304429,27103.188790380955,1
simple,cracker_box_reorient,003_cracker_box,cracker_box_reorient_black10_2,375,86.04671338004671,53.825158491825164,24.266666666666666,15.466666666666667,33.6,57.78005475718758,462.7236496657133,cached_masks_excludes_sam2_preprocessing_not_online_fps,52.98000460118055,51,50,50,50,149781.81752376258,25.333333333333336,15.65038113296032,2483.9795967563987,1
simple,cracker_box_reorient,003_cracker_box,cracker_box_reorient_black10_3,375,73.55462128795463,53.43890557223891,35.199999999999996,27.46666666666667,39.46666666666667,71.32299835591212,331.98683774471283,cached_masks_excludes_sam2_preprocessing_not_online_fps,65.82421106596787,30,29,29,29,71969.56822648644,35.46666666666667,17.744631787141163,26323.567093349997,1
simple,cracker_box_reorient,003_cracker_box,cracker_box_reorient_black10_4,375,79.28221554888222,46.85845845845846,34.4,26.400000000000002,41.333333333333336,65.73016603460766,375.76332380622625,cached_masks_excludes_sam2_preprocessing_not_online_fps,60.35732748111089,37,36,36,36,89431.01693782955,33.06666666666666,16.896639672418434,27431.00713379681,1
simple,cracker_box_reorient,003_cracker_box,cracker_box_reorient_black10_5,375,71.91364698031364,53.829696363029704,36.0,29.06666666666667,40.0,54.48585238980188,293.3358123327295,cached_masks_excludes_sam2_preprocessing_not_online_fps,50.52479596436024,26,25,25,25,87198.430522345,34.13333333333333,15.589966970185438,2538.390759378672,1
simple,cracker_box_reorient,003_cracker_box,cracker_box_reorient_occ40,375,92.91171171171172,54.00613947280614,14.933333333333335,4.533333333333333,23.733333333333334,17.197204402134734,654.3909361958504,cached_masks_excludes_sam2_preprocessing_not_online_fps,51.37345056980848,81,81,81,81,224897.75094669312,15.733333333333333,15.803464199105898,,0
simple,cracker_box_reorient,003_cracker_box,cracker_box_reorient_occ60,375,89.8736069402736,50.00960960960961,25.333333333333336,9.066666666666666,33.06666666666666,28.98036683909595,1161.562601732711,cached_masks_excludes_sam2_preprocessing_not_online_fps,71.55839458853006,155,155,155,155,407486.1197806895,20.266666666666666,19.12277919302384,,0
simple,cracker_box_reorient,003_cracker_box,cracker_box_reorient_drop60,375,89.91618284951619,13.054788121454788,32.53333333333333,10.4,48.266666666666666,51.80316107106154,1213.7335950657725,cached_masks_excludes_sam2_preprocessing_not_online_fps,86.56618246187766,159,159,159,159,421183.681239374,32.800000000000004,21.43081197887659,,0
simple,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_clean,1327,71.6893985168288,0.38980200999794057,41.597588545591556,32.177844762622456,48.60587792012057,55.02167741973025,1533.446552811616,cached_masks_excludes_sam2_preprocessing_not_online_fps,59.48246199954877,782,809,782,782,1951376.843542792,35.79502637528259,21.612912145553448,,0
simple,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_black10,1327,74.32737937636205,0.4040212028154755,39.939713639789,28.48530519969857,49.133383571966846,50.2255838530013,1563.475852660251,cached_masks_excludes_sam2_preprocessing_not_online_fps,56.394135048184836,794,820,793,793,1993043.778997846,33.60964581763376,21.13163800799227,2485.8873086050157,1
