episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
bleach_hard_00_03_chaitanya_black10,87,0.5140137453750914,0.413267475568385,1.840418665027333,1.6630116214023476,0.06600840036986025,0.05964552469023472,0.9707602339181286,0.8484848484848485,-0.10074626980670637,-0.1774070436249855,MODE_2_UNCERTAINTY_FUSION,0.5140137453750914,0.5456494751317995,0.5140137453750914,0.5140138887224416,0.5073678657497612,0.413267475568385
bleach_hard_00_03_chaitanya_black10,88,0.43605345746908836,0.6189424131645518,1.7701549808531454,1.7675212058266274,0.06348832519100832,0.0633938622952889,0.8571428571428571,0.8571428571428571,0.18288895569546343,-0.0026337750265179594,MODE_3_UNCERTAIN_FUSION,0.43605345746908836,0.4702917927523755,0.43605345746908836,0.43605353711819944,0.43604616354433223,0.43605345746908836
bleach_hard_00_03_chaitanya_black10,89,0.42792911585171006,0.40838596123705817,1.7113684016335176,1.721990442248539,0.06137988751253798,0.06176085730108924,0.8502553972233151,0.8567997411756474,-0.019543154614651892,0.010622040615021477,MODE_3_UNCERTAIN_FUSION,0.42792911585171006,0.5082391470675457,0.42792911585171006,0.42792918891216253,0.42792911585171006,0.42792911585171006
bleach_hard_00_03_chaitanya_black10,90,0.4216274556639779,0.42283265563390676,1.7202780471440635,1.8474809762843967,0.06169944058988352,0.06626169701254883,0.8557447176681935,0.9707602339181286,0.0012051999699288496,0.12720292914033315,MODE_3_UNCERTAIN_FUSION,0.4216274556639779,0.40858390258394384,0.4216274556639779,0.4216274768484543,0.4216274556639779,0.4216274556639779
bleach_hard_00_03_chaitanya_black10,91,0.4182080523270908,0.4200123079403191,1.7653385958471755,1.7585565876686866,0.0633155808715495,0.06307233757062877,0.8571428571428571,0.8571428571428571,0.0018042556132282783,-0.006782008178488841,MODE_3_UNCERTAIN_FUSION,0.4182080523270908,0.40449988908871715,0.4182080523270908,0.41820810625661603,0.4182078043020793,0.4182080523270908
bleach_hard_00_03_chaitanya_black10,92,0.4121300312699256,0.41714403513085196,1.6561197584555838,1.7994315820745157,0.05939834134150605,0.06453835888802054,0.8484848484848485,0.9707602339181286,0.005014003860926375,0.1433118236189319,MODE_3_UNCERTAIN_FUSION,0.4121300312699256,0.4666310725823095,0.4121300312699256,0.4121301091270891,0.4121300312699256,0.4121300312699256
bleach_hard_00_03_chaitanya_black10,93,0.4192675780113229,0.4069157492834919,1.7958269913116864,1.805142046734038,0.06440907674436286,0.0647431702413862,0.9707602339181286,0.9707602339181286,-0.012351828727831027,0.00931505542235156,MODE_3_UNCERTAIN_FUSION,0.4192675780113229,0.4786940559826053,0.4192675780113229,0.4192676723345468,0.4192675780113229,0.40691521123789537
bleach_hard_00_03_chaitanya_black10,112,0.42558562808184514,0.4270478783267966,1.7510298169664877,1.7794306049847957,0.06280238263947972,0.06382100444654783,0.8571428571428571,0.8571428571428571,0.0014622502449514463,0.02840078801830792,MODE_3_UNCERTAIN_FUSION,0.42558562808184514,0.456639687564935,0.42558562808184514,0.4255857008930506,0.42558562808184514,0.4025258616171402
bleach_hard_00_03_chaitanya_black10,113,0.41626680407568256,0.43519325120391467,1.7137567661915076,1.6280023697158923,0.06146554852378982,0.058389883924423194,0.8517268921758898,0.8484848484848485,0.018926447128232105,-0.08575439647561534,MODE_3_UNCERTAIN_FUSION,0.41626680407568256,0.4256272269605211,0.41626680407568256,0.4162668867501512,0.4162796409105892,0.3992554733522118
bleach_hard_00_03_chaitanya_black10,114,0.42050147302793345,0.40990045315446033,1.7030690350823836,1.7988437096002603,0.061082222681956976,0.0645172742715773,0.8484848484848485,0.9707602339181286,-0.010601019873473116,0.09577467451787669,MODE_3_UNCERTAIN_FUSION,0.42050147302793345,0.40941296134087435,0.42050147302793345,0.4205015295213668,0.42050147302793345,0.3971344021160162
bleach_hard_00_03_chaitanya_black10,115,0.43540060493533417,0.4274200722004108,1.7471306672895675,1.6607859085082397,0.06266253585468723,0.05956569733865738,0.8571428571428571,0.8484848484848485,-0.007980532734923385,-0.08634475878132775,MODE_3_UNCERTAIN_FUSION,0.43540060493533417,0.4137473604757068,0.43540060493533417,0.4354006865361518,0.4353879923739824,0.3962263113669652
bleach_hard_00_03_chaitanya_black10,116,0.40813767079705426,0.4530007500688603,1.751043730176507,1.6810487273946784,0.06280288165025093,0.06029244299011932,0.8571428571428571,0.8484848484848485,0.04486307927180605,-0.06999500278182857,MODE_3_UNCERTAIN_FUSION,0.40813767079705426,0.41300924660618976,0.40813767079705426,0.408137724490699,0.4081675363340596,0.3962877850940149
bleach_hard_00_03_chaitanya_black10,117,0.422880089419938,0.3882824509151706,1.7271667664652997,1.660926502334219,0.061946511189433756,0.05957073987258247,0.8571428571428571,0.8484848484848485,-0.03459763850476738,-0.06624026413108064,MODE_3_UNCERTAIN_FUSION,0.422880089419938,0.41743399466522063,0.422880089419938,0.4228801425179232,0.42284618305496074,0.39753716533255035
bleach_hard_00_03_chaitanya_black10,118,0.4304537457273515,0.43910207765488174,1.8211539643409826,1.7601235120017347,0.0653174531956795,0.06312853683153095,0.9707602339181286,0.8571428571428571,0.008648331927530228,-0.061030452339247976,MODE_3_UNCERTAIN_FUSION,0.4304537457273515,0.4260866464184939,0.4304537457273515,0.43045384024447597,0.43045822940484507,0.3996457689256218
bleach_hard_00_03_chaitanya_black10,119,0.4238902328860046,0.43985340407113327,1.6893949409066478,1.7132290172327171,0.060591788032385685,0.06144662029554013,0.8484848484848485,0.8514017408389681,0.01596317118512869,0.023834076326069376,MODE_3_UNCERTAIN_FUSION,0.4238902328860046,0.42933005423741644,0.4238902328860046,0.4238903032212644,0.4238902328860046,0.4029760763104067
bleach_hard_00_03_chaitanya_black10,120,0.4133649234455786,0.4183287694801318,1.6217768220392503,1.7601698314073226,0.05816659861909006,0.06313019812193571,0.8484848484848485,0.8571428571428571,0.004963846034553188,0.1383930093680723,MODE_3_UNCERTAIN_FUSION,0.4133649234455786,0.42249782708554484,0.4133649234455786,0.4133649670102967,0.4133649234455786,0.40755556329698645
bleach_hard_00_03_chaitanya_black10,121,0.41927536979264035,0.4057062074430889,1.6339382831745564,1.6423702510255322,0.05860278121762388,0.05890520192242842,0.8484848484848485,0.8484848484848485,-0.013569162349551467,0.008431967850975886,MODE_3_UNCERTAIN_FUSION,0.41927536979264035,0.4173879868235436,0.41927536979264035,0.41927545699773255,0.41927536979264035,0.41312896797729576
bleach_hard_00_03_chaitanya_black10,122,0.42318048676812736,0.4278284496575737,1.789176775960163,1.7558931619973237,0.06417056032100185,0.06297681122577502,0.8571428571428571,0.8571428571428571,0.004647962889446355,-0.03328361396283919,MODE_3_UNCERTAIN_FUSION,0.42318048676812736,0.41770403794320726,0.42318048676812736,0.4231805644935599,0.423181083377647,0.41958838034561957
bleach_hard_00_03_chaitanya_black10,123,0.41894606250795235,0.42831894678059396,1.63307667560825,1.740672979999255,0.05857187882661949,0.06243092463696685,0.8484848484848485,0.8571428571428571,0.009372884272641602,0.1075963043910051,MODE_3_UNCERTAIN_FUSION,0.41894606250795235,0.4184452271125869,0.41894606250795235,0.418946136001834,0.41894606250795235,0.41894606250795235
bleach_hard_00_03_chaitanya_black10,124,0.41791905910036237,0.4151898929414406,1.709204784559531,1.7990997939394744,0.06130228728777355,0.0645264589847692,0.8489223714115627,0.9707602339181286,-0.0027291661589217697,0.08989500937994332,MODE_3_UNCERTAIN_FUSION,0.41791905910036237,0.418553674964977,0.41791905910036237,0.4179191240072545,0.41791905910036237,0.41791905910036237
bleach_hard_00_03_chaitanya_black10,125,0.41756297980265644,0.4171553106356352,1.7212221976325686,1.6349315020185347,0.06173330346284765,0.0586384039747465,0.8563264180931384,0.8484848484848485,-0.00040766916702122957,-0.08629069561403391,MODE_3_UNCERTAIN_FUSION,0.41756297980265644,0.418133399860974,0.41756297980265644,0.41756304289640117,0.41756244539967474,0.4171553106356352
bleach_hard_00_03_chaitanya_black10,126,0.4243861541876186,0.4172949325173059,1.7190703925632178,1.8023057221185415,0.06165612688708548,0.06464144270821331,0.8550006697739041,0.9707602339181286,-0.007091221670312675,0.08323532955532364,MODE_3_UNCERTAIN_FUSION,0.4243861541876186,0.4209162691711862,0.4243861541876186,0.4243862190737223,0.4243861541876186,0.41659976623118905
bleach_hard_00_03_chaitanya_black10,127,0.42253402061493467,0.43222104792644755,1.7724787793371892,1.6326295383880345,0.063571670477398,0.058555841816555904,0.8571428571428571,0.8484848484848485,0.009687027311512886,-0.13984924094915474,MODE_2_UNCERTAINTY_FUSION,0.42253402061493467,0.42314019615608917,0.42253402061493467,0.42253407805585763,0.42297081847525225,0.4163173642692578
bleach_hard_00_03_chaitanya_black10,128,0.4322589347462835,0.421697814882751,1.8083842396511465,1.7281449967977733,0.06485945463483189,0.0619815963690545,0.9707602339181286,0.8571428571428571,-0.010561119863532531,-0.08023924285337314,MODE_3_UNCERTAIN_FUSION,0.4322589347462835,0.42881058938686867,0.4322589347462835,0.43225899216984104,0.4322490101583055,0.4162732113351465
bleach_hard_00_03_chaitanya_black10,129,0.42841178736681573,0.44252454767308763,1.7160568194614412,1.7955018372396416,0.061548042165045905,0.064397414778215,0.853143977673176,0.9707602339181286,0.014112760306271899,0.07944501777820046,MODE_3_UNCERTAIN_FUSION,0.42841178736681573,0.43138892401491646,0.42841178736681573,0.42841182433042596,0.42841178736681573,0.4163294163755862
bleach_hard_00_03_chaitanya_black10,130,0.42635746983843453,0.42544293003375117,1.6758942557617778,1.7607936323390576,0.0601075728658889,0.06315257134735203,0.8484848484848485,0.8571428571428571,-0.0009145398046833675,0.08489937657727986,MODE_3_UNCERTAIN_FUSION,0.42635746983843453,0.43009677606924535,0.42635746983843453,0.4263575184646594,0.42635746983843453,0.4164245566800946
bleach_hard_00_03_chaitanya_black10,131,0.4110201108970075,0.42480595340807553,1.6990999876041772,1.7314443414253577,0.060939868944730274,0.062099930564025574,0.8484848484848485,0.8571428571428571,0.013785842511068014,0.032344353821180505,MODE_3_UNCERTAIN_FUSION,0.4110201108970075,0.41952324976956157,0.4110201108970075,0.4110201610921475,0.4110201108970075,0.4110201108970075
bleach_hard_00_03_chaitanya_black10,132,0.4182576839737369,0.3991790870854589,1.7166486560162302,1.673930178429907,0.061569268957082084,0.06003712932750109,0.8535086140098724,0.8484848484848485,-0.01907859688827801,-0.04271847758632319,MODE_3_UNCERTAIN_FUSION,0.4182576839737369,0.4137516197958236,0.4182576839737369,0.41825772144830065,0.41824612425607866,0.4097466337871731
bleach_hard_00_03_chaitanya_black10,133,0.43844473310182125,0.4262325310530105,1.8054026009856603,1.764995756099988,0.06475251527232181,0.06330328459151002,0.9707602339181286,0.8571428571428571,-0.012212202048810739,-0.040406844885672255,MODE_3_UNCERTAIN_FUSION,0.43844473310182125,0.42266634397169145,0.43844473310182125,0.43844477847733293,0.438438823033511,0.41243392760364234
bleach_hard_00_03_chaitanya_black10,134,0.4234914636880833,0.46167403633098997,1.7711087736681836,1.6729282284746683,0.06352253389536527,0.060001193420605156,0.8571428571428571,0.8484848484848485,0.03818257264290664,-0.09818054519351538,MODE_3_UNCERTAIN_FUSION,0.4234914636880833,0.4276719936137539,0.4234914636880833,0.4234914952931405,0.4235305132529934,0.42082053498181854
bleach_hard_00_03_chaitanya_black10,135,0.43294225243794177,0.41091189058069016,1.7523112531722749,1.789888550970924,0.06284834259181414,0.064196088822085,0.8571428571428571,0.8622712402098913,-0.0220303618572516,0.037577297798649045,MODE_3_UNCERTAIN_FUSION,0.43294225243794177,0.4327998602627363,0.43294225243794177,0.4329423067267539,0.43294225243794177,0.43294225243794177
bleach_hard_00_03_chaitanya_black10,136,0.43622772230026186,0.44364056218155756,1.7696474047185535,1.7552734444773703,0.06347012048066333,0.06295458445588259,0.8571428571428571,0.8571428571428571,0.0074128398812957075,-0.014373960241183203,MODE_3_UNCERTAIN_FUSION,0.43622772230026186,0.4371879807793998,0.43622772230026186,0.43622777485974074,0.4362289122868672,0.43622772230026186
bleach_hard_00_03_chaitanya_black10,137,0.4134516287522264,0.43970515572677404,1.6700549871757318,1.818092144729064,0.059898141834776666,0.06520763806576133,0.8484848484848485,0.9707602339181286,0.026253526974547636,0.14803715755333235,MODE_3_UNCERTAIN_FUSION,0.4134516287522264,0.4266637454041179,0.4134516287522264,0.4134516811810404,0.4134516287522264,0.4134516287522264
bleach_hard_00_03_chaitanya_black10,138,0.420348116858057,0.39793796231294787,1.7680948600481845,1.6539548458740911,0.06341443696030939,0.05932069465210846,0.8571428571428571,0.8484848484848485,-0.02241015454510914,-0.11414001417409336,MODE_2_UNCERTAINTY_FUSION,0.420348116858057,0.41840923566678634,0.420348116858057,0.42034815906553313,0.41881445720658883,0.3979384143769176
bleach_hard_00_03_chaitanya_black10,139,0.4384238218743895,0.4256501259721452,1.812031986611547,1.7174241689524596,0.06499028461737094,0.06159708348067902,0.9707602339181286,0.853986415176156,-0.012773695902244309,-0.09460781765908743,MODE_3_UNCERTAIN_FUSION,0.4384238218743895,0.4239137169136682,0.4384238218743895,0.4384238807169032,0.43841016462479193,0.3902248442687047
bleach_hard_00_03_chaitanya_black10,140,0.4243297173101244,0.46026714152807663,1.8098278293409753,1.9238156663893886,0.06491123037913767,0.06899951470713556,0.9707602339181286,0.9707602339181286,0.03593742421795221,0.11398783704841331,MODE_3_UNCERTAIN_FUSION,0.4243297173101244,0.4268679466086398,0.4243297173101244,0.4243297705744177,0.4243297173101244,0.390513432738231
bleach_hard_00_03_chaitanya_black10,141,0.41855527088368283,0.4120505112202048,1.7880412644481338,1.7836461447164136,0.0641298340993356,0.06397219886750614,0.8571428571428571,0.8571428571428571,-0.006504759663478021,-0.004395119731720243,MODE_3_UNCERTAIN_FUSION,0.41855527088368283,0.42405552561211896,0.41855527088368283,0.4185553343284989,0.41855485124727865,0.3996495502974045
bleach_hard_00_03_chaitanya_black10,142,0.42601472623421877,0.41418300248053314,1.6907108837078204,1.7470365450852985,0.060638985597230174,0.06265916007054576,0.8484848484848485,0.8571428571428571,-0.01183172375368563,0.056325661377478076,MODE_3_UNCERTAIN_FUSION,0.42601472623421877,0.42353873163849254,0.42601472623421877,0.42601476321287907,0.42601472623421877,0.4157533194275557
bleach_hard_00_03_chaitanya_black10,143,0.4277121875739263,0.4350355056191411,1.847468070721297,1.8017996950471067,0.06626123414201167,0.06462329355652083,0.9707602339181286,0.9707602339181286,0.0073233180452147995,-0.04566837567419024,MODE_3_UNCERTAIN_FUSION,0.4277121875739263,0.42513028441792616,0.4277121875739263,0.42771224643449146,0.42771256469832486,0.4277121875739263
bleach_hard_00_03_chaitanya_black10,144,0.4164033646681382,0.4316673798099749,1.6898341687720602,1.7279678079302168,0.06060754136576829,0.061975241318471166,0.8484848484848485,0.8571428571428571,0.015264015141836673,0.038133639158156596,MODE_3_UNCERTAIN_FUSION,0.4164033646681382,0.4215179572472243,0.4164033646681382,0.41640340674376625,0.4164033646681382,0.4164033646681382
bleach_hard_00_03_chaitanya_black10,145,0.42898071435246166,0.40765513220188154,1.8455054937713786,1.5630659682318566,0.06619084441627775,0.05606087690597255,0.9707602339181286,0.8484848484848485,-0.021325582150580114,-0.282439525539522,MODE_2_UNCERTAINTY_FUSION,0.42898071435246166,0.4232252432247344,0.42898071435246166,0.4289807823466502,0.4276518229509278,0.40765599853089685
bleach_hard_00_03_chaitanya_black10,146,0.4166234382992963,0.4406309657284502,1.7514609125492382,1.675115827725744,0.06281784430065748,0.06007965378941025,0.8571428571428571,0.8484848484848485,0.024007527429153852,-0.07634508482349411,MODE_3_UNCERTAIN_FUSION,0.4166234382992963,0.42074491323784724,0.4166234382992963,0.4166235040765749,0.41664100671182525,0.4016216641774143
bleach_hard_00_03_chaitanya_black10,147,0.4350732976625238,0.4075183486942839,1.7065098776906407,1.6371585260830102,0.06120563183923812,0.058718278352720726,0.8484848484848485,0.8484848484848485,-0.0275549489682399,-0.06935135160763051,MODE_3_UNCERTAIN_FUSION,0.4350732976625238,0.4260517776187486,0.4350732976625238,0.4350733584771145,0.4350465612628719,0.3978674474740071
bleach_hard_00_03_chaitanya_black10,148,0.4334754931379897,0.45845652911350665,1.8386186030699039,1.711282583218271,0.06594383940194876,0.061376809551843305,0.9707602339181286,0.8502025236515437,0.02498103597551693,-0.1273360198516329,MODE_2_UNCERTAINTY_FUSION,0.4334754931379897,0.4324745310976415,0.4334754931379897,0.433475534175683,0.43450155773309856,0.3979648269823363
bleach_hard_00_03_chaitanya_black10,149,0.4153301686645967,0.43496273728402335,1.632892887794939,1.698574852133312,0.05856528709844662,0.06092103445175974,0.8484848484848485,0.8484848484848485,0.019632568619426638,0.06568196433837303,MODE_3_UNCERTAIN_FUSION,0.4153301686645967,0.4267616699423482,0.4153301686645967,0.4153301964569608,0.4153301686645967,0.40205203185072247
bleach_hard_00_03_chaitanya_black10,150,0.42338099293738995,0.40051378993840525,1.8237130425374108,1.7450848231383567,0.06540923701714227,0.06258915967002142,0.9707602339181286,0.8571428571428571,-0.022867202998984704,-0.07862821939905418,MODE_3_UNCERTAIN_FUSION,0.42338099293738995,0.42205461495967417,0.42338099293738995,0.423381037333807,0.42335930789049947,0.4093235791216821
bleach_hard_00_03_chaitanya_black10,151,0.42598177084198313,0.4342348137474378,1.7545918977982247,1.7417613599019095,0.06293014012323009,0.06246996043775181,0.8571428571428571,0.8571428571428571,0.008253042905454644,-0.012830537896315164,MODE_3_UNCERTAIN_FUSION,0.42598177084198313,0.42167345801908457,0.42598177084198313,0.42598181582845995,0.42598266781529714,0.4197109426623728
bleach_hard_00_03_chaitanya_black10,152,0.43178723697338584,0.4291223319201511,1.780880495839934,1.7499365032164194,0.06387300618825867,0.06276316988147213,0.8571428571428571,0.8571428571428571,-0.002664905053234745,-0.03094399262351466,MODE_3_UNCERTAIN_FUSION,0.43178723697338584,0.4260838290660727,0.43178723697338584,0.4317872604584995,0.43178611296356756,0.43178723697338584
bleach_hard_00_03_chaitanya_black10,153,0.4364796616330483,0.43996217709939106,1.7815155661536284,1.7018445256338695,0.06389578360098869,0.061038304462983146,0.8571428571428571,0.8484848484848485,0.0034825154663427615,-0.07967104051975893,MODE_3_UNCERTAIN_FUSION,0.4364796616330483,0.43346610089160115,0.4364796616330483,0.43647971025123555,0.4364779151267029,0.4364796616330483
bleach_hard_00_03_chaitanya_black10,154,0.422716513738892,0.4436263530294597,1.6706407792797868,1.5747009189777297,0.059919151836725,0.05647817569874794,0.8484848484848485,0.8484848484848485,0.020909839290567667,-0.09593986030205714,MODE_3_UNCERTAIN_FUSION,0.422716513738892,0.43150459959315196,0.422716513738892,0.4227165354264225,0.4227357401558318,0.422716513738892
bleach_hard_00_03_chaitanya_black10,155,0.4300689710722363,0.4129878953357659,1.8188496168315076,1.6392425171607192,0.06523480553735744,0.05879302271390258,0.9707602339181286,0.8484848484848485,-0.017081075736470386,-0.17960709967078836,MODE_2_UNCERTAINTY_FUSION,0.4300689710722363,0.42985113582480566,0.4300689710722363,0.4300689883778058,0.4290262055810643,0.4129664425915047
bleach_hard_00_03_chaitanya_black10,161,0.4418534575861698,0.4357364787851385,1.7726472838109422,1.7928732703214945,0.06357771405377492,0.06430313867635346,0.8571428571428571,0.9666863211073555,-0.006116978801031292,0.020225986510552296,MODE_3_UNCERTAIN_FUSION,0.4418534575861698,0.43470996897846104,0.4418534575861698,0.44185348210767933,0.4418534575861698,0.40690856741163756
bleach_hard_00_03_chaitanya_black10,162,0.4272690922468842,0.456505588664011,1.7581159015884031,1.801594640595322,0.06305653193695555,0.06461593907973344,0.8571428571428571,0.9707602339181286,0.02923649641712678,0.0434787390069189,MODE_3_UNCERTAIN_FUSION,0.4272690922468842,0.4333912230574316,0.4272690922468842,0.42726911883331403,0.4272690922468842,0.4050004929080588
bleach_hard_00_03_chaitanya_black10,163,0.4331168190487957,0.41423680846959293,1.7716486041253157,1.6667165508587471,0.06354189543827034,0.05977840557845179,0.8571428571428571,0.8484848484848485,-0.018880010579202744,-0.10493205326656851,MODE_2_UNCERTAINTY_FUSION,0.4331168190487957,0.4324749189760744,0.4331168190487957,0.4331168357969012,0.4320891930135519,0.408359267930541
bleach_hard_00_03_chaitanya_black10,164,0.448855867581758,0.4378655723224135,1.6690029321950053,1.789150666311895,0.05986040886254675,0.06416962387314402,0.8484848484848485,0.8571428571428571,-0.010990295259344474,0.12014773411688973,MODE_3_UNCERTAIN_FUSION,0.448855867581758,0.44008077409761376,0.448855867581758,0.4488558957868095,0.448855867581758,0.41666592064224844
bleach_hard_00_03_chaitanya_black10,165,0.42982259627776626,0.46723106165874545,1.744230674508119,1.7920153160607857,0.06255852480099326,0.06427236731469751,0.8571428571428571,0.9366723221291577,0.037408465380979194,0.047784641552666596,MODE_3_UNCERTAIN_FUSION,0.42982259627776626,0.43812212149225765,0.42982259627776626,0.42982260624285357,0.42982259627776626,0.4292704592114782
bleach_hard_00_03_chaitanya_black10,166,0.4169735103835814,0.4164228480310749,1.7017111033883692,1.7198277995641702,0.06103351914474736,0.06168329202375347,0.8484848484848485,0.8554673156949455,-0.0005506623525065035,0.018116696175801028,MODE_3_UNCERTAIN_FUSION,0.4169735103835814,0.4264359253536704,0.4169735103835814,0.41697351123947307,0.4169735103835814,0.4169735103835814
bleach_hard_00_03_chaitanya_black10,167,0.4294181477916264,0.4056873125022737,1.6744449374948314,1.7736772019574325,0.06005559166060889,0.06361465306697534,0.8484848484848485,0.8571428571428571,-0.023730835289352714,0.09923226446260114,MODE_3_UNCERTAIN_FUSION,0.4294181477916264,0.42246560564257185,0.4294181477916264,0.4294181514129839,0.4294181477916264,0.4294181477916264
bleach_hard_00_03_chaitanya_black10,168,0.42740135659047235,0.4430494368907597,1.7521147764052318,1.8489704358438137,0.06284129576200917,0.06631511792421474,0.8571428571428571,0.9707602339181286,0.01564808030028736,0.09685565943858188,MODE_3_UNCERTAIN_FUSION,0.42740135659047235,0.4227943399936815,0.42740135659047235,0.42740136989138255,0.42740135659047235,0.42740135659047235
bleach_hard_00_03_chaitanya_black10,169,0.4390907188375932,0.42647284739335656,1.726967510803252,1.8091944653141816,0.0619393646918643,0.0648885141640422,0.8571428571428571,0.9707602339181286,-0.01261787144423665,0.08222695451092954,MODE_3_UNCERTAIN_FUSION,0.4390907188375932,0.4309012487911701,0.4390907188375932,0.43909073714365426,0.4390907188375932,0.42647284739335656
bleach_hard_00_03_chaitanya_black10,170,0.42151114584281413,0.4517116609425951,1.7447997134637165,1.7799479478546778,0.06257893393502395,0.06383955945032636,0.8571428571428571,0.8571428571428571,0.030200515099780945,0.035148234390961264,MODE_3_UNCERTAIN_FUSION,0.42151114584281413,0.43019071147931776,0.42151114584281413,0.42151115770287345,0.42151114584281413,0.42151114584281413
bleach_hard_00_03_chaitanya_black10,171,0.42174077359947654,0.4063547173401598,1.6296311094439329,1.654265299093556,0.058448300254419064,0.059331829357920765,0.8484848484848485,0.8484848484848485,-0.015386056259316716,0.02463418964962316,MODE_3_UNCERTAIN_FUSION,0.42174077359947654,0.42536641385899504,0.42174077359947654,0.4217407905858883,0.42174077359947654,0.4209555549353896
bleach_hard_00_03_chaitanya_black10,172,0.4449809887584846,0.42402968109320405,1.8523754051012236,1.6128737914887399,0.06643724044897562,0.05784728279370178,0.9707602339181286,0.8484848484848485,-0.020951307665280527,-0.23950161361248368,MODE_2_UNCERTAINTY_FUSION,0.4449809887584846,0.43237665101557915,0.4449809887584846,0.4449810252168886,0.4436990391576799,0.4253708116943527
bleach_hard_00_03_chaitanya_black10,173,0.4294704684620002,0.4689782682361151,1.7905932345738924,1.7852839563316474,0.06422136298294998,0.06403094056953466,0.8869233387051842,0.8571428571428571,0.03950779977411489,-0.00530927824224503,MODE_3_UNCERTAIN_FUSION,0.4294704684620002,0.434380889743285,0.4294704684620002,0.42947049039276886,0.42947232040982325,0.4294704684620002
bleach_hard_00_03_chaitanya_black10,174,0.4316742290601733,0.4176328957137916,1.7690143893061714,1.6319142999402876,0.06344741676896185,0.05853018909594622,0.8571428571428571,0.8484848484848485,-0.01404133334638169,-0.1371000893658838,MODE_2_UNCERTAINTY_FUSION,0.4316742290601733,0.43406699238070534,0.4316742290601733,0.4316742481881879,0.43084816481509847,0.4316742290601733
bleach_hard_00_03_chaitanya_black10,175,0.4261500633817009,0.4331155065446444,1.799067671072752,1.8238668435203533,0.06452530686699952,0.06541475323856094,0.9707602339181286,0.9707602339181286,0.006965443162943508,0.024799172447601325,MODE_3_UNCERTAIN_FUSION,0.4261500633817009,0.42952337007021774,0.4261500633817009,0.42615007762882423,0.4261500633817009,0.4261500633817009
bleach_hard_00_03_chaitanya_black10,176,0.4544696853785895,0.42429501583673424,1.7894166503035545,1.6003562531932993,0.06417916364697215,0.05739832914247469,0.8571428571428571,0.8484848484848485,-0.03017466954185527,-0.18906039711025513,MODE_2_UNCERTAINTY_FUSION,0.4544696853785895,0.4384020447620331,0.4544696853785895,0.45446971322368124,0.45253636631960953,0.4238019318405191
bleach_hard_00_03_chaitanya_black10,177,0.4556365662586192,0.4882399153450229,1.7163016366624828,1.8636508886221996,0.061556822771399705,0.06684164660109715,0.8532948119645454,0.9707602339181286,0.03260334908640372,0.14734925195971682,MODE_3_UNCERTAIN_FUSION,0.4556365662586192,0.4524462360544368,0.4556365662586192,0.45563661297554703,0.4556365662586192,0.42574323748857423
bleach_hard_00_03_chaitanya_black10,178,0.4252770548137998,0.46105629178762875,1.607972905658536,1.5434389717465498,0.05767150777022782,0.05535693564158599,0.8484848484848485,0.8484848484848485,0.035779236973828954,-0.06453393391198614,MODE_3_UNCERTAIN_FUSION,0.4252770548137998,0.4461710278194017,0.4252770548137998,0.4252770839030945,0.42529730262102267,0.4252770548137998
bleach_hard_00_03_chaitanya_black10,179,0.4402718792696738,0.40408190208995143,1.5782851189164258,1.6333117965668367,0.05660672650572183,0.05858031166783364,0.8484848484848485,0.8484848484848485,-0.03618997717972239,0.055026677650410916,MODE_3_UNCERTAIN_FUSION,0.4402718792696738,0.441423163606149,0.4402718792696738,0.4402719333167191,0.4402718792696738,0.4402718792696738
bleach_hard_00_03_chaitanya_black10,180,0.45265655456371107,0.4600309520857761,1.9287096319326447,1.8076645521698596,0.06917504152780642,0.06483364234531935,0.9707602339181286,0.9707602339181286,0.007374397522065035,-0.12104507976278511,MODE_2_UNCERTAINTY_FUSION,0.45265655456371107,0.44299464386083975,0.45265655456371107,0.4526565736280369,0.4527318352437461,0.45265655456371107
bleach_hard_00_03_chaitanya_black10,181,0.44421247522322077,0.4725395736618679,1.9219015591083084,2.189028670809737,0.06893086339308331,0.07851163633018586,0.9707602339181286,0.9707602339181286,0.028327098438647114,0.26712711170142867,MODE_3_UNCERTAIN_FUSION,0.44421247522322077,0.44623539476814494,0.44421247522322077,0.444212502644883,0.44421247522322077,0.44421247522322077
bleach_hard_00_03_chaitanya_black10,182,0.4446419758689436,0.43593670822715763,1.871003534953557,1.82176017645983,0.06710535639280968,0.06533919558126292,0.9707602339181286,0.9707602339181286,-0.008705267641785974,-0.049243358493727074,MODE_3_UNCERTAIN_FUSION,0.4446419758689436,0.44796305043024454,0.4446419758689436,0.44464199431409185,0.4446411818521368,0.435981151984005
bleach_hard_00_03_chaitanya_black10,183,0.4429301446319706,0.4457729789826897,1.9669191927859182,1.9191278863158139,0.07054546448573809,0.06883138292830589,0.9707602339181286,0.9707602339181286,0.002842834350719081,-0.04779130647010432,MODE_3_UNCERTAIN_FUSION,0.4429301446319706,0.4466246245757571,0.4429301446319706,0.44293015217964526,0.4429302863945419,0.4281816885031946
